date,ALIBABA,AMAZON,APPLE,ASIANPAINT,ASML,BAJFINANCE,BERKSHIRE,GOOGLE,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,ITC,LVMH,META,MICROSOFT,NESTLE,NVIDIA,RELIANCE,SAMSUNG,SAP,SBIN,SONY,TCS,TESLA,TSMC
2020-01-17,0.0045581109830059585,-0.00703962852913298,0.011071222716733109,-0.002779044982105683,0.002590864132612225,0.002725164273581271,0.0020458799460236765,0.020246518043874895,-0.007377806464054393,0.005392189422990246,-0.009494828833035762,0.0011082484394393521,-0.003322969728806635,0.01655488717926845,0.001668308768459914,0.00559727092544593,0.016015339396540762,0.0014043130165288797,0.02802534883426855,0.009884757142471834,0.028748903632070277,-0.016393118396643702,-0.0015120583551712086,-0.008799369599879814,-0.005824839992171316,-0.0028927344344018557
2020-01-21,-0.019981906939132377,0.014629542236904047,-0.006777203502227658,-0.020554460493329096,0.002401463615306465,-0.003371274337757302,-0.006820156385751508,0.0018454509769711969,-0.008407125360126222,-0.0036115784451824506,-0.007104772045323116,-0.007742948702415875,-0.014262391676780117,-0.011169293961037496,-0.003150941675593266,-0.0035913481674648695,0.01365839314062356,-0.005367591353825807,0.0010115222213227248,-0.016025648610999976,0.004297638884384503,-0.0009553623508540277,-0.00588167906654169,0.0003225079450897006,0.07189135346851461,-0.005804164397175349
2020-01-22,0.012048322027439218,-0.002399577167018885,0.0035696314001760765,-0.017396080601993047,-0.003870863141681724,0.0008700222808775138,0.0039802300660456424,0.0010924426909735274,-0.0028126161317745257,-0.0018001127533685546,-0.01544103488752202,0.01009857731627406,-0.0016775112712289486,-0.003529797636698917,-0.0005420638843451897,-0.004804455247811812,0.003875990127894635,0.008751174926263205,-0.00035864446092503943,0.014658024436907668,0.0031690700162860796,0.007810162642914564,0.001888251579385658,0.016512797152957948,0.04086348684210539,0.0018877064558791012
2020-01-23,-0.022893980127178915,-0.0015258601506787928,0.004815702742652306,-0.0017704120986079541,-0.02109508025340545,-0.003959248493729417,-0.0006970462664459554,0.0005530996000560062,0.0032235091716772413,0.0025344869350862886,0.009275965307082856,0.01837164808272118,-0.000629907452058931,-0.027157729666922537,-0.007048375499267512,0.006155921993134861,-0.0040457108837662625,0.010988657905729005,-0.004238800330286896,-0.024077164409882612,-0.02180107239212359,0.022299359413184394,-0.0011308811465844393,-0.004972874250472659,0.004635152894205241,-0.01491010955697536
2020-01-24,0.0056235212431556825,-0.012172473442358611,-0.002882331231579327,0.006024381692927072,0.023251120009815995,0.01665114583423777,-0.01098613654198266,-0.012473854344932533,-0.0002410330121935811,0.008167608516048697,0.011654539868742209,-0.0020397162291350135,0.0010505074759192823,0.010559256761947466,-0.0082816285704721,-0.010076796395527055,0.005169308769935821,-0.00940727792785645,-0.003471386499086626,,0.024709717299559397,0.0026299199924888494,-0.0013836291349618168,-0.0034460208475084464,-0.012897576985689607,0.004351221906474079
2020-01-27,,-0.01788745407275294,-0.029404481700721186,0.0008674013450133966,-0.042675050514401125,-0.007187958303694786,-0.019439301772018136,-0.023489979039330033,-0.025189865621814023,-0.005955286203709775,0.0063687569129307064,-0.00594075215925971,-0.014906741332029516,-0.03675241045983679,-0.014086923467153345,-0.01672320807237293,-0.008999496470955992,-0.04103436106387759,-0.009858373388224484,,-0.03498863396686269,-0.024224573194611687,-0.009321066602823391,-0.0064804669847089436,-0.012040993554589319,-0.042786525046882296
2020-01-28,,0.013624380585667728,0.028289219266961707,-0.005172322456919898,0.01022805444190844,0.011682625328940155,0.007102719712295036,0.01310991454893462,0.008242702591406692,-0.0003640404289417809,-0.016844953490184555,-0.00012862777052613517,-0.016410656830144976,0.02743165597205044,0.013589784842087393,0.019595917544281916,0.006487057094643811,0.03233522917363674,-0.023099152204627105,-0.03289445685790582,-0.021394020179779538,-0.0034788509852173854,-0.011697494396263108,0.006684081504432449,0.01591342238040072,0.03311655422516657
2020-01-29,-0.033551037409015105,0.0025630648860111016,0.020932248982768575,0.010033241024734352,0.027315714946926084,0.048896194404431714,0.002097933312502853,0.0042749598570843705,0.010341578677165897,0.006599903943395935,-0.0030291552522810905,0.015038819918747448,0.025569111641928988,-0.010679486404009064,0.02497845846857527,0.0155923531119313,0.002209705514036653,-0.009787240937889852,0.005503561024976289,0.005101772248776948,0.001334534291649092,0.004284466273198673,0.007976495550184204,-0.01334860631073842,0.024856257590631037,0.0017512001506072572
2020-01-30,-0.027000844974585214,0.006824542518837573,-0.0014491567263640315,0.00447974317340627,-0.014503419749984814,-0.01237831009057222,0.015055679287305113,-0.0016819402530523497,-0.007929321077618123,-0.007761763582806114,0.010634158026077811,-0.011396870005533577,-0.010987047063554467,-0.02134470649980258,-0.06137199599624177,0.028207616804083235,-0.010472687638819811,0.0010964015120522586,-0.024394296567723406,-0.0321489538055485,-0.015166062092463073,-0.018170597516316334,-0.02144243277531832,-0.007774103426649082,0.10296209662636469,-0.024305589541705808
2020-01-31,-0.006937405725504608,0.07379134860050884,-0.044338357450547705,-0.005180009736475033,-0.04056622289880463,0.0003666795223318253,-0.015139547130068376,-0.014763611656139708,0.00020373982269639157,-0.01158832527686382,-0.012307445430406072,-0.006084253834801712,0.004700027809427132,-0.009024964886174769,-0.03636726575708826,-0.01475826287987736,-0.012439784050878089,-0.03816856283509873,-0.022233714114073155,-0.013986022259767417,-0.0030467431350417185,0.024943841388547883,0.006652141609992501,-0.02750416074671791,0.015229151207728275,-0.033331795117703567
2020-02-03,0.02295421713858614,-0.00225018917519626,-0.0027463321922672757,0.04009689968440866,0.022615537116407625,-0.001500163234446572,-0.00427750300761931,0.03477040694254052,-0.02731795947660387,0.07113182031258902,-0.01921431874494617,-0.011018847436477186,-0.1171594931061527,0.0036684702638001276,0.011292427090644042,0.024378310602236608,0.005640033238092368,0.016502098876633564,-0.018524447907066643,0.014184405673255185,0.01850272978834777,-0.06390334029746203,-0.0019435435368941878,0.01127922296369821,0.19894953575290586,0.015386052303860476
2020-02-04,0.039999508979536635,0.022687356551242432,0.03301314316357917,0.012662952713986764,0.03826920097795461,0.03667953849201533,0.007204546471562212,-0.025083546080576946,0.03101936003750083,-0.010716249755456375,0.029580042255484384,0.02664855125487242,0.038776667061330095,0.03490832745973926,0.027621407886768035,0.03291654937996946,0.010843425400083317,0.028288637731558985,0.02951996240124166,0.029720414193650457,0.024834048052634783,0.0273400377660582,-0.0003896009289277025,0.0024969424182446076,0.1372557692307692,0.05021125767303802
2020-02-05,0.011257121570586337,-0.004781257470714895,0.00815378610460571,-0.00941150700528659,0.02370788149309644,0.0019804199477442275,0.015861027190332333,0.00044225502629124946,0.012074998330237952,0.0021802762850380297,0.015636860660196872,-0.004188640682992517,0.0037097387327671427,0.01071617039846906,0.0013343183016787385,-0.0012213482770726536,0.007952440537011052,0.014698231009365292,0.015493546197142605,0.010186684916809075,0.013172083458722117,0.015509834313579773,-0.005324658988311359,0.018408225572352555,-0.1717579260466745,0.006954379039933789
2020-02-06,0.008348740358937068,0.005078755018702141,0.01169749131141229,-0.008913592463824505,0.015560362009090722,0.030508958675056652,0.004198556746118465,0.02069173251075873,-0.003896507088799739,-0.0018053712188593751,0.0046372265399949875,-0.016825036765458434,-0.013397940857217128,0.007349486970736008,0.0035222617688537294,0.020733740282251167,0.0009172302681652589,0.013908473272657318,0.006420460534245276,0.02689092305982288,-0.001444439042285639,0.03520919638924358,0.02428539008543451,-0.008478621418485766,0.019409963250306417,0.0017261041847878023
2020-02-07,-0.009199624773470472,0.014169141998702672,-0.013591757437835694,0.0010230464052287669,-0.007482802549690137,-0.0025823900165420355,-0.0097121205522408,0.002127235168102093,0.0019357776883826006,0.0016463657147842703,-0.009508642806322132,0.007713838862587918,-0.0007028179592172279,-0.009807479871744795,0.0070188419866707985,0.0014158736509535252,-0.0009163897277694177,-0.01046210253492641,-0.016565941063063194,-0.01145674405228514,-0.0027328233597527785,-0.00434849055066755,-0.0024220787531245014,0.0038528516367610788,-0.001189648853310743,-0.03136945409778813
2020-02-10,-0.01299878078016048,0.02627351775614639,0.004748627915517778,0.005810515520966231,0.008795816446157678,0.014491966653527477,-0.0011874395285425,0.019978377435094785,-0.0015296856588612462,-0.00030085001914403886,-0.004660518942163683,-0.005274674599889173,-0.013354567829737873,-0.0009664342571641393,0.0034379691726706962,0.026156915084456278,0.002385232375843316,0.045245472258600206,0.0013601044550242136,-0.011589522242303474,-0.003384778174083891,-0.006395024897152157,-0.017250169635600332,0.011888251402341288,0.031027865726379833,0.014592040415469798
2020-02-11,-0.001881560189330167,0.007915047963597432,-0.006032578756879459,0.0046001637138592955,0.026512519445536453,0.005845300843163148,0.0009686935846064948,0.0009276251859595686,0.00024191726497635457,-0.003079823201522669,0.010862659525584739,0.0004525986795316239,0.009735730483049654,-0.0029015741879886425,-0.027550484624008442,-0.02257507449970375,-0.007504256161429135,0.01870215594297675,0.011946215946838201,0.003350237710629367,0.01374720428680476,0.018367029586032313,,-0.003955182920308387,0.004017993453743429,0.02876042339552831
2020-02-12,0.013194801202787598,0.004277478147665992,0.02374715284081419,0.008306258479087392,0.007973503749445054,0.004074223207797489,0.00048387806272809364,0.005675437108812131,0.006771023925464581,0.05003129487794755,0.017693297154717458,0.009695853471908933,0.002117230497161504,0.029950292766725672,0.01723005708815384,0.0014634542786433613,-0.012541357709861867,0.01735387199832017,0.012080618908797414,0.010016547612587523,0.011647124462387914,-0.012794574768839273,0.003380522631874383,0.008057486741818831,-0.009154426221251954,0.016537553510866276
2020-02-13,0.010232597771732133,-0.004689814814814786,-0.007121173792056679,-0.010376538975250038,0.005331068362534497,0.005588632370725044,-0.004264861062258207,-0.0034511101580021464,-0.006084753762904183,0.010197511642069834,-0.015110222349546953,0.014339378502763234,-0.005397907996444906,-0.007417119845670173,0.011292618696827628,-0.005413783230359126,-0.022227225371262982,-0.00645751017279006,0.0026183467015172823,0.003306011978664314,-0.00015806967398546146,0.022642111002765697,-0.006090312025444522,0.009766054608969066,0.047843026858797266,-0.0050316921505602075
2020-02-14,-0.010128952277230097,-0.006977166061203688,0.0002458692688893649,0.0016009583980856057,0.00222390599485367,-0.0028361845252549145,0.0014571466419392998,0.003528352067710072,-0.017762352188763098,-0.01241564472332568,0.008872459046219694,-0.007320847677099507,-0.019820471346957413,-0.01565632415781837,0.0048794119927899615,0.008927093867794333,0.027316254983317245,0.07020329425730831,0.009123904131451921,0.018121878518678303,0.0026815287232810903,-0.02458433671936122,-0.006258260720059972,-0.003535441468346945,-0.004938432835820961,-0.019215237836450627
2020-02-18,-0.015639223210705655,0.009742982008272172,-0.018309573935603174,-0.009434427820479652,-0.007973503749445388,-0.003904631705489381,-0.0001322751322750948,0.00046737658337092647,-0.0032042196467412243,-0.008079734126563487,-0.0007382184290399829,0.010386989816150383,-0.0046384515429992446,-0.013392984249699258,0.01690160993034273,0.01014263128639259,-0.0009269241894341862,0.023405110855367894,-0.007339788601144037,-0.02764232365795327,-0.0006276714943768136,0.010661650068847228,-0.025093874448405162,0.005673361710749836,0.07296105956092869,-0.034540875517786174
2020-02-19,0.0,0.006749641642737503,0.014482600251431332,0.01140239764159312,0.023588535607424577,0.025231211374270535,0.01089209331040264,0.003574026001603281,0.011497955725604303,0.02584619794852938,0.006651739829818704,0.003510240670119291,0.013980874729206949,0.024947980651364388,-0.001423388080096455,0.0029994390146956817,0.015775620990294392,0.06113075641181975,0.024805852241593485,0.0066890423373464625,0.016650662237332803,0.008817829920350517,0.014452757394626925,-0.008755433866151185,0.06875461978412178,0.025988027293307514
2020-02-20,0.0074765344064045,-0.00788860115564316,-0.010258967964703603,-0.02262730133689317,-0.01775336295355201,0.0004920920224666947,-0.004667597277962066,-0.005168047501603379,-0.008230054737985437,-0.01915250876530017,0.004038155042531688,-0.004309970696444787,0.0036285535676678915,-0.0220735129422861,-0.013379735074479981,-0.015271067490732038,-0.0009133751153865832,-0.019062575809808302,-0.011869850828624018,-0.0033221851774694056,-0.01266958083761005,0.022787467738503375,0.02062412413059911,-0.01800682781797336,-0.019630060185116927,-0.02012628945574335
2020-02-24,-0.03480744309984907,-0.04135555375315492,-0.04750069406803192,-0.012647595904305309,-0.05035086586975346,-0.01567483558352245,-0.03331443770985054,-0.04287228981173108,-0.005874528563921344,-0.014722626666548555,-0.03135289639044658,-0.001443119017820571,-0.021451005960635317,-0.046600801568898564,-0.045008856669642716,-0.043115044581646944,-0.02916926825884103,-0.07070927897030899,-0.027591958653581994,-0.04054039930259945,-0.038998637156135274,-0.01434468049777704,,-0.019218519004310042,-0.07459540810465692,-0.026445105913343925
2020-02-25,0.006822950110396464,-0.018190505103792942,-0.033871863202309505,0.0039309677619252525,-0.015887672689334775,0.004579570273112843,-0.01641932428165449,-0.02362269585335275,-0.007975671253378613,0.00832903861529366,0.0020760470534240127,0.003204367989485535,-0.0059113680362676835,-0.014520952947365884,-0.019678936879478637,-0.01650222756662989,-0.010015598429214623,-0.04108098570840435,-0.01975826837383743,0.01936592154453698,-0.01616654402078621,0.011921488983067441,-0.028078567489520423,0.019287481698565756,-0.040634332385852456,-0.004803405825732798
2020-02-26,-0.017425346046470835,0.0034723278282997594,0.015863210339100764,0.00030120256462673467,0.004693417625658558,-0.0033050050217504623,-0.009126347168080806,0.002993550339065454,-0.000874663161446465,0.0011641159187154582,-0.013654751579367796,-0.019601652442258977,-0.015857386947051633,0.013682568927123162,0.0021850265752705322,0.012494769835165176,-0.0007635628270096229,0.02135913398141631,-0.017226903355422873,-0.0241797879738459,-0.004359449089742173,0.00428395476876009,-0.015683175231933966,-0.015096226139651892,-0.026389860352952432,0.021723811800409498
2020-02-27,0.010837479948728301,-0.04813623022949198,-0.06536815637559779,0.009388634687638397,-0.04390926282862917,-0.010436523257805086,-0.0388318059798205,-0.05431333534434746,0.00016656389944058603,0.008384894125828213,-0.015944211842427225,-0.006260262542678086,-0.005286611652532747,-0.0399741479958543,-0.03777844218036486,-0.07045907837887322,-0.02807927255981113,-0.05566648151206255,-0.004130778822753034,-0.010619315282163866,-0.027113355975715403,-0.019043335724069466,-0.038853946038698406,-0.00852342479243584,-0.12814522342064716,-0.031619250675433586
2020-02-28,-0.025340914498020894,-0.00029188558085235794,-0.0005840564688793792,-0.024867035980907892,-0.03029093494942292,-0.06175693285701933,-0.006404391582799596,0.018480719538097157,-0.018174622846648614,-0.03556628775117132,-0.03512177290711549,-0.0593302323076208,0.0,0.002703875943106837,0.014334534074528005,0.02421331033261853,-0.028597840616250148,0.06916999189227857,-0.04155088695643194,-0.03041150220754285,-0.034446795935098806,-0.05885980544561098,-0.03867954712081956,-0.050035521885494205,-0.016215010150949838,0.010319457808291688
2020-03-02,0.02300012783720584,0.03726609157266103,0.09309941272564037,-0.00620158801543691,0.008665643452894889,-0.02353392135869181,0.05471551807696029,0.03514641579435529,0.0016556671366745324,-0.007035498225579695,0.017798076243309868,0.012778702575908074,-0.011389852563064462,0.014156698064875739,0.02062664880709897,0.06653913332778849,0.017097174500928958,0.023552502453385804,-0.009408022568890284,0.014760153404401954,-0.005019519255641924,-0.05148521084242541,0.03963081486875697,0.0005747844384529355,0.1132201730413831,0.03974789251953603
2020-03-03,-0.006842956389375043,-0.023009800660201196,-0.031758914795249726,0.01174393158898579,0.036163959731175144,0.023754316214889437,-0.040527500804117045,-0.03505712182789844,0.001865230141116836,0.0033342538920853038,0.017091333351174853,0.008029083480576293,-0.007424787117431886,0.0033236052790672765,-0.05370618822485196,-0.047919875419168645,0.028645144606849193,-0.03813300793166563,0.020286393749284537,0.007272896056194522,0.017477340880088565,0.008524492738758216,-0.009893763635839936,0.017438566403089384,0.0025416190113101145,-0.019649174734661212
2020-03-04,-0.004921008256831727,0.03501327927333309,0.04638434953767279,0.026325179849419955,0.017161625213327758,-0.037650756702901855,0.04334083616685036,0.03280186078202885,-0.02788151646404713,0.00424622344814285,-0.01243321915125506,0.01572975451362857,-0.03275689008240412,0.02080307648250046,0.03157784589894086,0.03671551189582578,0.025140408513069534,0.07003156479845352,-0.0023456535494178476,0.03610101435822899,-0.012750457149823258,-0.015697922672475828,0.0008814908212557704,0.023082348062457347,0.005352037295249579,0.040088046414087364
2020-03-05,0.024727717325830234,-0.026216830395327517,-0.03243617890957995,0.01434034590200528,-0.003222985203367501,0.010335095741640377,-0.04085192325346554,-0.04837864543879544,0.0021761453665105623,0.01937161210147087,-0.007573578853124707,-0.005469583532473621,0.002933077497693004,-0.027648227453854313,-0.034365935430702876,-0.02509589115505162,-0.0050929300900875996,-0.039435426958362774,-0.021310687630460623,0.006968565115172298,-0.011299998715796788,0.011216291676005241,0.017325205944367594,0.020089452982942957,-0.03330217925138146,-0.023652193697324853
2020-03-06,-0.016409107912340848,-0.011922891015212822,-0.013279719005158563,0.0016004132636351365,-0.04412327075486244,-0.024210815391560225,-0.014261102603369102,-0.014466457359074036,-0.014287540395473752,-0.01311996235216728,-0.035976104737797776,-0.02073956451788017,-0.03350140383288358,-0.03791212463166416,-0.022034178748825628,-0.02826690236664464,-0.041145831582744874,-0.02653696955448459,-0.030622093264121464,-0.022491478573484325,-0.024673731243668118,-0.06239169478110196,-0.0324721994173619,-0.0040470396369707284,-0.029066698134886937,-0.011842390736618635
2020-03-09,-0.05054001846242295,-0.052853889084683026,-0.0790925180276415,-0.005486260585691682,-0.06008734087382095,-0.047102926738765705,-0.06238469754345077,-0.06170172700094456,-0.024319465768441573,-0.030791627548139244,-0.05880545936503567,-0.04668783140112476,-0.025034262979511723,-0.0620229191586944,-0.0640010374003992,-0.067772634750359,-0.03144191850737055,-0.07743396226415089,-0.12340670484560112,0.0,-0.07979884589419639,-0.06303136123028197,-0.07309081074191459,-0.06808576511056352,-0.13572657664284937,-0.058833933396084226
2020-03-11,-0.011540707129682137,-0.03750885390787695,-0.03473033047842122,0.008408645026691142,0.014060634232977876,0.0009560132498214191,-0.039905292753909194,-0.050401749639050086,0.005870477267799767,0.015790756076641044,0.0172583702802227,-0.026190508051317063,-0.008747329422039152,-0.013889003249111465,-0.044614753750654046,-0.04530187950987519,-0.007127015649163848,-0.05595631777282173,0.03536305333770695,-0.04578769104808145,-0.00019914956570077358,-0.03294499973274889,-0.04268578704557868,-0.009455856520728778,-0.017200502068709045,-0.04164381761010183
2020-03-12,-0.04162438467567797,-0.07922080775018403,-0.0987543387777795,-0.02097903575951776,-0.08235320246167244,-0.07351155959928857,-0.09592067406494031,-0.08204673873039714,-0.08304924791774959,-0.04596293150298447,-0.08590142036263881,-0.0798834521572801,-0.1130090535764402,-0.0867789228284811,-0.09263384730144542,-0.09483863275366577,-0.06241532851919873,-0.12237483096273849,-0.07849677963569379,0.0,-0.0967807955311567,-0.13259939184083347,-0.04279880492697574,-0.0941033482466731,-0.1161723664916513,-0.06795538077429997
2020-03-13,0.015360131368842955,0.06464830819331868,0.11980899917971022,-0.02476448927690056,-0.010530942266659848,0.05843030940398841,0.11609933511393988,0.092411546046127,0.04748868662275818,-0.011065358089951571,0.05062846838128521,0.017664706871476366,0.04139939326955777,0.04444440380729442,0.10234929433740936,0.14216921283328565,-0.001442307061928716,0.11341105706753796,0.03979317667231719,-0.04126670850281133,0.019472297113083403,0.13828806210955324,-0.012071145484607748,0.020594823323691447,-0.024851485148514874,0.07270536621706758
2020-03-16,-0.06468446187734489,-0.053697478991596714,-0.12864774405641044,-0.06358131339225825,0.012262762724567056,-0.07091634762678478,-0.09485743380855394,-0.11634155819568948,-0.06571336142536288,-0.044904672569199944,-0.0990610281964357,-0.09216154205160454,-0.0924500963965138,-0.054938009192694315,-0.14252983502619954,-0.1473901680677282,0.0,-0.1845268862025844,-0.08106388512383422,-0.021021236102457985,-0.03140210020859446,-0.07706583238318054,-0.030631640172103847,-0.060842531989663606,-0.18577822415775502,-0.14034158867887325
2020-03-17,0.02175149346781513,0.07026611017375606,0.043969844953027915,0.02863260547458979,-0.03108558139939477,-0.061923701233264405,0.05529616920740277,0.041995707589898235,-0.024412117012533985,0.03200489957149277,-0.08848341638442647,-0.048358172258501475,0.01290354467468835,0.04586719489028113,0.023354232083112603,0.0823359484562689,0.04255567796398729,0.10626073444017337,-0.007581156247923104,-0.032719579805829735,0.02896585575359678,-0.03671378551381732,0.03550536946763727,-0.022636029393178436,-0.033409388870726864,0.08106908563207349
2020-03-18,-0.05567686189355836,0.01225772192229413,-0.024478906665575506,-0.06548868745386172,-0.12290637937054227,-0.11132543416717822,-0.08081023454157776,-0.024032912013389973,-0.10070756427899374,-0.04004402607548807,-0.03321963200408995,-0.03721062203156378,0.010392403455050658,-0.0748591924031563,-0.01646335911073038,-0.042095759611227135,0.004263353048454821,-0.06650032344515289,-0.0391864048651247,-0.03594067394047007,-0.035620669504966895,0.00023221549194674118,0.02725856544772909,-0.0021715542539417765,-0.16034518828451882,-0.08590848913429561
2020-03-19,0.005780632698540122,0.027830601092896146,-0.007662507403287444,-0.010505477957600928,0.08149571932657951,-0.10297763729134468,0.012990025516121495,0.01876837613629423,0.021268070539758988,-0.04444325561864004,-0.04647262667443208,0.02105568098033883,0.07398771351458722,0.024309694812443494,0.04198450509787355,0.016453107930078703,0.05910998907646592,0.05005246797473606,-0.05245238729958701,-0.058114178815369844,-0.01616746696081539,-0.05367112423615816,-0.010514035249269194,-0.0036835014608475047,0.18387711626864012,-0.0014331889210459359
2020-03-20,0.05172378883550621,-0.018522752042872348,-0.06348613243340118,0.08852751259277225,0.06938553807615344,0.07494259248864021,-0.026448362720403074,-0.03909454196513917,-0.014181310265735103,0.1160854646788545,0.021119510580980494,0.07267884071042463,0.0843377889391812,0.05441587602333753,-0.022203837493920298,-0.037558681982750364,-0.018235793547134227,-0.03390214009616277,0.1092406291386454,0.05704312749805274,0.04142475932864653,0.030444699411211307,,0.0984509051837088,-0.0002560567955018911,0.01458240156057733
2020-03-23,-0.07103791772895163,0.030735229593356728,-0.021243791783037924,-0.14027938240392934,-0.006976763625438975,-0.23230781308305215,-0.046630600964365554,-0.013180374041723342,-0.12606892494026645,-0.08870698879014483,-0.1784782539126627,-0.10039292566748437,-0.1207984532940658,0.0012859973783665435,-0.010885536950043795,-0.009974729764841928,-0.061236797319480396,0.03372562796416645,-0.13153891745214075,-0.06387682962973507,0.009642215742314386,-0.13462024116869042,-0.010625579055568268,-0.07107303175524671,0.01581292540874335,0.01639262605784997
