open,high,low,close,volume,name,symbol,market,sector,currency,date
485.3781326945414,492.5357574215292,469.13920029845366,475.5363464355469,55970485,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-12
446.45836059532905,509.982477758339,421.5855519763993,494.4593505859375,73297403,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-13
474.4403385952524,483.00714524632815,449.5898653118392,454.3765563964844,38482258,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-16
468.4905324264047,474.19430109253625,448.7846523850041,450.9319458007813,45445979,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-17
458.6711544738802,463.4131116395079,429.9063628131876,433.2615051269531,44730415,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-18
411.6095964210696,432.5904563115507,399.128442171934,410.5359497070313,61404010,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-19
420.2882223245293,462.9657149231966,416.0383696644293,455.3830871582031,63360475,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-20
409.86492511955976,424.98547763271785,391.7247653699988,395.4825439453125,40670949,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-23
416.0383884925765,433.9325104811008,400.73893016882965,422.0329284667969,45734887,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-24
431.1589580061235,515.1494727896879,430.9129207991729,484.1479187011719,73130298,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-25
490.2094960975014,499.648645569476,466.2984692637249,476.96783447265625,45744488,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-26
489.8516259919914,495.3540612398386,468.020791266076,476.6994323730469,41657940,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-27
465.51565999753865,480.815118140311,456.30017996614265,460.9750061035156,30229866,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-30
480.4348787671312,505.41952430798887,468.8260681247117,498.2395324707031,44292810,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-03-31
502.04195294531377,503.0932325068098,467.57342742716816,483.3426208496094,41597459,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-01
507.4997575779397,507.4997575779397,472.53909292167856,482.0006103515625,41367807,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-03
493.0277599338764,543.0865379714437,492.0883155365225,539.552490234375,54373624,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-07
527.8766166035285,549.7969487728319,518.929571501776,533.3119506835938,49880330,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-08
543.0866484415843,551.4968858405396,533.6922622821191,545.7484130859375,33032857,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-09
538.590786977077,543.534047096568,527.8766572382242,531.969970703125,23673784,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-13
535.50397581859,552.9283884903713,511.3245453160948,514.388916015625,35321842,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-15
514.3889890858135,531.2094648682425,512.2193584197375,522.5308227539062,37455706,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-16
543.9813981126731,550.2443422338717,533.5356723756136,547.5601806640625,33269335,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-17
548.4548889228998,562.3227974116861,537.7184224485133,556.4177856445312,36030932,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-20
541.2971428403878,560.0859719515005,520.7189526258386,553.5322875976562,61371628,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-21
590.5061043699907,619.5393292310587,581.5590584712065,610.0106811523438,142683366,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-22
611.6882791292506,619.9643142606366,605.4029383592604,613.2763671875,65464502,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-23
603.993843697594,668.7705820869983,602.674159716329,633.8994140625,134986308,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-24
641.5043758770541,659.8458688421625,636.5835122845931,639.6031494140625,58482901,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-27
648.6619219652176,651.0999563582824,622.7825401562341,638.8872680664062,78453401,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-28
646.3805532770238,650.2948710877204,635.2414197546999,638.3505249023438,37494672,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-29
650.4290406318744,668.770532341543,643.3161499559969,655.8196411132812,71345899,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-04-30
644.1884921115068,655.3722993617022,634.100638844068,642.0411987304688,53456868,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-04
650.3172243173109,661.6352335022636,647.409392668105,653.42626953125,44903763,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-05
654.9248941405343,664.2969422025669,646.6488596777011,653.4710083007812,40489094,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-06
650.8987749292127,677.1360326646604,646.4252520396666,674.1387329101562,50026966,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-07
691.1605298647231,706.7731256998821,687.6264217526766,698.6760864257812,84262770,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-08
706.8179638986242,722.4753557999495,703.373383071348,705.386474609375,67085063,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-11
700.0181429966896,701.6062908611085,655.372320874391,661.7470703125,100683202,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-12
689.5833490177412,689.5833490177412,656.6169951579172,675.7871704101562,66430125,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-13
663.3909205122524,675.9000855316069,645.8013667337839,648.4657592773438,49266771,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-14
652.101104371265,662.3523056062347,639.0500542508714,659.0556640625,62152260,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-15
663.842565100716,669.2616544401022,644.875632962838,650.6334228515625,62796089,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-18
657.9718729953,660.0943806330317,633.6987303989603,636.2501831054688,42315854,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-19
636.7468651669092,653.3881033587526,629.0697531498768,647.4496459960938,55320985,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-20
648.0367682176926,659.981412669229,643.5208404585119,650.8592529296875,39167981,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-21
655.6234930794669,658.4233416526746,644.1981590875719,646.4786987304688,37828973,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-22
653.9752489639468,654.6752261523151,639.5919719683144,643.0918579101562,33216635,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-26
646.230439764707,656.6170983783275,637.6501643523708,652.8011474609375,35667956,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-27
657.0685283367451,668.2454658354499,654.3589840196363,664.8585205078125,40126278,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-28
662.9393134152917,664.7456963541632,656.007389810822,661.3135986328125,40022527,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-05-29
668.358459270055,694.7089545568629,666.5295002853659,686.5802612304688,39943702,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-01
689.1317954741431,695.4541060723005,686.7834677262479,693.51220703125,22153960,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-02
697.712053268636,704.4859445214847,692.4509368094127,696.19921875,25381289,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-03
697.2604077785676,717.8079613810611,695.905665372641,713.427490234375,34202350,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-04
720.291708575871,730.6783659768879,710.6727564801458,714.2855224609375,33076685,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-05
730.8589637156836,730.8589637156836,706.7438576363093,708.7760009765625,31414953,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-08
704.6213771422154,714.872577617686,692.2928811427563,694.1669921875,25857161,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-09
696.8540015463917,713.3146329578219,695.4766830422209,709.9728393554688,22132647,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-10
707.1956066885294,708.0761923913428,691.3898578032909,694.41552734375,20385805,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-11
677.3903002260765,719.3885083960947,676.0354981246212,717.4918212890625,38548899,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-12
706.7439674657269,734.7201801016447,704.9827364804711,729.1204223632812,53107403,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-15
741.9683047604242,744.4746053701579,715.9112952066059,730.54296875,51187003,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-16
726.2753520321108,738.5586972066078,723.4980791176175,729.481689453125,41782053,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-17
725.7107386138404,751.903138369504,725.078489739565,747.7936401367188,40471557,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-18
754.1612552518901,807.8105634275437,750.5485488531187,794.5337524414062,105804173,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-19
800.8559685231744,814.7650268662464,783.5147529061562,788.550048828125,60198705,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-22
790.2886927800162,796.4981230069162,774.9796793150689,777.1473388671875,37962078,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-23
783.9212919679801,800.539956785878,772.9927488541816,780.2859497070312,51586221,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-24
779.9021017250843,789.8371789860777,773.6023667469223,775.7926025390625,39679374,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-25
780.7150021666101,791.191964274281,775.3861571652835,786.5179443359375,30921913,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-26
780.3762638421109,785.6598967514907,774.7313543352946,778.1634521484375,25621946,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-29
784.4179786955026,786.2243018289918,765.6993848508981,769.560546875,30276420,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-06-30
776.7408788298266,789.8370801059237,771.3443062214384,784.6889038085938,28464103,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-01
790.3306639056832,801.485081567038,786.725864305351,798.1976928710938,28789533,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-02
807.0169546549783,813.0023064997346,801.6664846343106,810.6897583007812,29434266,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-03
818.4434059167284,842.4752438841282,812.5941218966552,839.6640014648438,47016185,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-06
843.3821557977242,845.3545651080822,819.0329064848479,826.8092041015625,35189589,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-07
827.0812567649883,832.0236438535034,811.6419416064408,815.2694091796875,26204095,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-08
820.257139626406,832.0463193953086,809.9415548565688,827.1719360351562,36418942,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-09
829.0991372532924,854.5366284923592,827.1720037016764,851.566650390625,43759967,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-10
863.0383906975433,883.1480789947044,861.519399808991,877.3895263671875,69608392,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-13
876.9360759259316,880.4274760561808,855.7608159923657,869.2277221679688,67331128,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-14
878.7269992664014,897.2496904821614,815.2693491404729,836.1271362304688,139669773,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-15
837.4875551151266,847.463061457531,821.8214999600007,835.855224609375,60961724,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-16
836.5806561826539,870.5879989548259,833.4066071401047,866.8245239257812,49726765,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-17
869.5904298045907,876.0291396123432,861.3606541786958,870.5426025390625,36592938,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-20
879.2031842537095,896.4335647635958,878.0696081666921,893.9623413085938,42173371,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-21
899.1541819328522,911.39684028734,889.0426683207968,908.67626953125,59771457,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-22
908.6534892544267,943.000910454132,902.9402730055884,933.07080078125,58333751,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-23
933.1615612066566,980.771821076851,933.0708895039388,973.1315307617188,120597372,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-24
987.9361194684092,997.0047292904096,964.8564523008032,977.6885375976562,80304827,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-27
977.6884283611794,994.8281373893102,975.1718690276076,987.4371948242188,55114422,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-28
987.5279599955765,989.7497164572248,938.806733983119,950.6866455078124,72663399,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-29
951.7522658851112,970.2068959629854,939.5096069794464,956.2185668945312,72857444,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-30
958.7803899595892,965.3551074174673,930.8036739652496,937.2877197265624,74958061,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-07-31
930.1234808378756,932.7080438678016,908.2680646839152,910.943359375,46715383,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-03
916.203269273076,982.5855710982528,906.9759241686488,975.1492919921876,92041055,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-04
983.492374105097,995.7349719814192,960.5033812650584,964.1988525390624,74549993,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-05
978.0512526670176,982.9029683593162,955.7424156591268,967.6676635742188,49322975,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-06
965.7178380803712,978.4139143017512,961.3649370691896,973.2674560546876,32984416,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-07
979.0033749181196,981.67860962935,955.8783752585292,961.2061767578124,26958997,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-10
967.9850346750636,979.4115277857608,952.3643158271036,967.5316162109376,46828306,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-11
961.727691023823,972.610094232018,955.28898076835,964.7203369140624,30264617,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-12
964.901699164418,969.8440862641454,956.7399270901238,962.2037963867188,24830322,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-13
962.4304992398274,978.051218179692,947.331262509623,958.4630126953124,33224635,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-14
954.472872816078,954.472872816078,938.6481413156388,948.2835693359376,30979066,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-17
945.4041850307872,967.758357006886,944.202605110072,960.6168212890624,30547672,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-18
970.7963711289711,976.6909912734272,961.8864371354928,966.5114135742188,34087543,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-19
961.2742991196268,963.0426971858464,946.7644877423544,950.8680419921876,22537845,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-20
960.3673777103614,962.1811114690666,941.776681643698,943.975830078125,25280895,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-21
948.3061551600296,954.2460509640608,938.829403447164,950.278564453125,32717218,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-24
954.9262408658594,957.329460746316,942.2301636663344,944.0892333984376,19388008,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-25
945.404164454041,973.9476387792452,928.1737834197,969.1185913085938,59870421,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-26
973.970330310942,974.8772272109728,953.6792992534804,957.0120239257812,28085062,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-27
961.2741733617808,967.1234569866326,955.0395350457942,959.5285034179688,27166900,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-28
985.7595929976718,985.7595929976718,934.2271229260566,943.4544677734376,62076132,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-08-31
952.205597527122,962.362446519786,935.1565603111148,946.4243774414062,38616258,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-01
948.5782147606872,969.4360647157956,945.4042254030268,964.992431640625,26949439,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-02
964.9017393534516,969.7761228830587,953.5659776492616,957.6921997070312,18586429,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-03
944.746652794342,950.822615867292,939.6001945341708,941.8900146484376,28475945,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-04
944.9507158856928,954.8128218318382,926.9267781694188,944.3385620117188,21926473,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-07
948.5781353786672,961.7276301292338,943.363673326264,955.4249877929688,27397082,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-08
945.4041235297914,982.94820142893,943.7944011305528,980.0235595703124,55310877,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-09
989.8858259136236,1063.2737150092375,986.3716977544624,1049.239990234375,140304404,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-10
1048.333038061574,1060.0541533856804,1037.0426132778334,1051.8470458984375,59470807,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-11
1054.2276724587873,1070.097737564955,1034.7300199764577,1044.048095703125,44063445,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-14
1048.3104335818653,1054.5677402462595,1037.518702454909,1051.4390869140625,27178393,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-15
1051.9602968564543,1074.3371332294498,1047.6754600565869,1054.0234375,33952295,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-16
1051.9606261705794,1058.1727179671664,1039.1965435880918,1042.3253173828125,25828669,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-17
1049.3532551234189,1051.7110790333331,1032.2588818564082,1045.4764404296875,33074915,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-18
1042.8918823662696,1059.2154272970995,1019.0187188937508,1022.8729858398438,33627381,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-21
1032.4629482711289,1032.4629482711289,998.2515919553894,1002.6045532226562,34792254,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-22
1024.7546930361625,1032.349647647501,999.9520239691242,1011.5144653320312,42988708,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-23
1001.130821092991,1009.337868735385,986.6890150583746,989.0242309570312,29826318,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-24
992.561027630643,1003.3526989604932,982.7215890510984,998.319580078125,28374935,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-25
1009.791436796348,1014.7792199657464,1000.7454952765088,1004.9170532226562,19666849,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-28
1008.8845531281476,1026.5682927534233,1004.9170066954656,1017.975830078125,25842539,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-29
1024.7546512095244,1027.928640481229,1008.8845849148896,1013.1242065429688,24465159,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-09-30
1026.4776536649397,1026.4776536649397,1003.8968020817643,1008.9979248046876,20783227,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-01
1017.4997065200467,1019.8348626021702,1000.269384966474,1003.0806274414062,18922799,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-05
1008.9978810960308,1012.9200316663944,998.2968817912704,1002.2417602539062,18412175,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-06
1013.4187882912591,1046.9727113511217,1006.6173319875696,1023.6210327148438,53170865,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-07
1024.3012173405473,1028.3821636698403,1007.5696492243518,1015.345947265625,21077808,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-08
1013.4188900706192,1021.5806624419674,1005.3024535496828,1012.716064453125,18545499,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-09
1013.4189447872924,1022.8275734890676,1009.4514579814904,1014.3484497070312,14226473,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-12
1011.423767661742,1036.4305673579886,1009.2699549272936,1034.1407470703125,23112012,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-13
1033.3245163972065,1044.7056133384592,1028.608748631058,1037.2239990234375,26742011,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-14
1038.3575230267356,1038.3575230267356,995.2815705789496,1000.4960327148438,20036197,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-15
1004.3502763795696,1012.285249528179,985.1474254749344,986.5757446289062,21583600,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-16
993.0370533155368,1010.5621766967382,977.2123240387696,986.7570190429688,31200385,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-19
988.0268126324808,994.3748516393612,975.8974927608745,977.5525512695312,18482288,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-20
983.0390454596968,993.9213889927784,951.1854522370076,963.360107421875,34082321,RELIANCE,RELIANCE.NS,India,Energy,INR,2020-10-21
